airplane,air,1,"airplane,air",2,"air,fly,airplane"
castle,guard,2,"castle,palace,guard",4,"guard,dog,animal,kingdom,castle"
castle,king,1,"castle,king",2,"king,prince,castle"
castle,knight,1,"castle,knight",1,"knight,castle"
castle,moat,1,"castle,moat",1,"moat,castle"
castle,money,2,"castle,mansion,money",4,"money,lot,ground,sand,castle"
castle,prince,1,"castle,prince",1,"prince,castle"
castle,princess,1,"castle,princess",1,"princess,castle"
castle,queen,1,"castle,queen",3,"queen,royalty,prince,castle"
castle,royalty,2,"castle,princess,royalty",2,"royalty,prince,castle"
castle,stone,3,"castle,house,building,stone",3,"stone,pebble,sand,castle"
castle,wealth,2,"castle,mansion,wealth",4,"wealth,poverty,dirt,sand,castle"
cat,box,4,"cat,mouse,cheese,cracker,box",3,"box,shoe,string,cat"
cat,claw,4,"cat,mouse,trap,bear,claw",1,"claw,cat"
cat,couch,4,"cat,kitten,soft,comfortable,couch",3,"couch,sit,lap,cat"
cat,dog,1,"cat,dog",1,"dog,cat"
cat,fish,4,"cat,mouse,house,boat,fish",3,"fish,cod,liver,cat"
cat,fur,3,"cat,dog,animal,fur",1,"fur,cat"
cat,house,2,"cat,mouse,house",2,"house,dog,cat"
cat,kitten,1,"cat,kitten",1,"kitten,cat"
cat,litter,-1,NOT FOUND,,
cat,meow,5,"cat,dog,animal,lion,roar,meow",1,"meow,cat"
cat,milk,3,"cat,mouse,cheese,milk",3,"milk,cookie,fat,cat"
cat,mouse,1,"cat,mouse",1,"mouse,cat"
cat,pet,3,"cat,dog,animal,pet",1,"pet,cat"
cat,rat,2,"cat,mouse,rat",1,"rat,cat"
cat,tree,4,"cat,mouse,trap,bear,tree",1,"tree,cat"
cat,whiskers,6,"cat,mouse,trap,bear,grizzly,beard,whiskers",1,"whiskers,cat"
cat,yarn,5,"cat,mouse,hole,button,sew,yarn",2,"yarn,string,cat"
cheese,cheddar,1,"cheese,cheddar",1,"cheddar,cheese"
cheese,cow,2,"cheese,milk,cow",2,"cow,milk,cheese"
cheese,crackers,3,"cheese,protein,peanut butter,crackers",1,"crackers,cheese"
cheese,fridge,-1,NOT FOUND,,
cheese,hole,2,"cheese,mouse,hole",2,"hole,mole,cheese"
cheese,knife,2,"cheese,swiss,knife",3,"knife,butter,melt,cheese"
cheese,macaroni,4,"cheese,cracker,soup,noodles,macaroni",1,"macaroni,cheese"
cheese,milk,1,"cheese,milk",1,"milk,cheese"
cheese,mouse,1,"cheese,mouse",1,"mouse,cheese"
cheese,pasta,4,"cheese,cracker,soup,tomato,pasta",2,"pasta,noodles,cheese"
cheese,pizza,3,"cheese,bread,dough,pizza",1,"pizza,cheese"
cheese,sandwich,2,"cheese,bread,sandwich",2,"sandwich,bologna,cheese"
cheese,trap,2,"cheese,rat,trap",2,"trap,rat,cheese"
cheese,wine,1,"cheese,wine",1,"wine,cheese"
cheese,yellow,2,"cheese,butter,yellow",3,"yellow,blue,velvet,cheese"
chef,apron,-1,NOT FOUND,,
chef,cooking,4,"chef,cook,kitchen,stove,cooking",1,"cooking,chef"
chef,food,1,"chef,food",5,"food,health,plan,prepare,cook,chef"
chef,hat,1,"chef,hat",4,"hat,man,wife,cook,chef"
chef,kitchen,2,"chef,cook,kitchen",2,"kitchen,cook,chef"
chef,knife,3,"chef,food,steak,knife",4,"knife,fork,utensil,cooking,chef"
chef,oven,3,"chef,cook,bake,oven",2,"oven,cook,chef"
chef,pan,3,"chef,cook,fry,pan",2,"pan,cook,chef"
chef,pot,3,"chef,cook,kitchen,pot",2,"pot,cook,chef"
chef,restaurant,2,"chef,cook,restaurant",4,"restaurant,cafe,french,pastry,chef"
chef,stove,3,"chef,cook,kitchen,stove",2,"stove,cook,chef"
chef,waiter,1,"chef,waiter",3,"waiter,waitress,cook,chef"
chicken,barn,3,"chicken,rooster,farm,barn",1,"barn,chicken"
chicken,beak,-1,NOT FOUND,,
chicken,cage,2,"chicken,bird,cage",3,"cage,animal,farm,chicken"
chicken,chick,2,"chicken,hen,chick",1,"chick,chicken"
chicken,coop,-1,NOT FOUND,,
chicken,corn,3,"chicken,rooster,crow,corn",3,"corn,food,steak,chicken"
chicken,dinner,1,"chicken,dinner",2,"dinner,supper,chicken"
chicken,drumstick,-1,NOT FOUND,,
chicken,egg,2,"chicken,hen,egg",1,"egg,chicken"
chicken,farm,2,"chicken,rooster,farm",1,"farm,chicken"
chicken,farmer,4,"chicken,rooster,farm,crops,farmer",2,"farmer,produce,chicken"
chicken,feathers,6,"chicken,bird,parrot,pirate,patch,quilt,feathers",1,"feathers,chicken"
chicken,food,1,"chicken,food",2,"food,steak,chicken"
chicken,grain,4,"chicken,fried,rice,field,grain",2,"grain,rice,chicken"
chicken,henhouse,-1,NOT FOUND,,
chicken,kfc,-1,NOT FOUND,,
chicken,leg,1,"chicken,leg",2,"leg,thigh,chicken"
chicken,pen,2,"chicken,feather,pen",4,"pen,pencil,yellow,coward,chicken"
chicken,rooster,1,"chicken,rooster",1,"rooster,chicken"
chicken,seed,3,"chicken,barbecue,pit,seed",2,"seed,farm,chicken"
chicken,wings,1,"chicken,wings",1,"wings,chicken"
child,candy,3,"child,care,sweet,candy",1,"candy,child"
child,daycare,-1,NOT FOUND,,
child,innocent,4,"child,girl,innocence,guilty,innocent",2,"innocent,young,child"
child,kindergarten,-1,NOT FOUND,,
child,little,1,"child,little",3,"little,girl,boy,child"
child,mother,1,"child,mother",1,"mother,child"
child,parents,3,"child,mother,support,parents",2,"parents,mother,child"
child,playground,4,"child,little,lot,park,playground",2,"playground,school,child"
child,school,3,"child,kid,play,school",1,"school,child"
child,small,1,"child,small",4,"small,little,girl,boy,child"
child,toys,4,"child,care,give,share,toys",2,"toys,mess,child"
child,young,1,"child,young",1,"young,child"
church,alter,5,"church,religion,belief,confidence,ego,alter",4,"alter,ego,brain,organ,church"
church,bench,4,"church,steeple,hill,incline,bench",3,"bench,sit,kneel,church"
church,bible,2,"church,preacher,bible",1,"bible,church"
church,choir,4,"church,preacher,talk,sing,choir",1,"choir,church"
church,cross,1,"church,cross",1,"cross,church"
church,god,1,"church,god",1,"god,church"
church,organ,4,"church,god,love,heart,organ",1,"organ,church"
church,people,3,"church,preacher,fake,people",3,"people,crowd,mass,church"
church,pew,-1,NOT FOUND,,
church,prayer,3,"church,god,lord,prayer",1,"prayer,church"
church,priest,2,"church,preacher,priest",1,"priest,church"
church,religion,1,"church,religion",1,"religion,church"
church,sunday,1,"church,sunday",1,"sunday,church"
circus,acrobat,5,"circus,wheel,roll,tumble,gymnastics,acrobat",1,"acrobat,circus"
circus,candy,4,"circus,parade,flag,stripe,candy",4,"candy,good,excellent,fair,circus"
circus,clown,1,"circus,clown",1,"clown,circus"
circus,cotton,4,"circus,parade,float,cloud,cotton",4,"cotton,clothes,fashion,show,circus"
circus,elephant,1,"circus,elephant",1,"elephant,circus"
circus,gymnast,6,"circus,wheel,roll,tumble,gymnastics,acrobat,gymnast",3,"gymnast,horse,animal,circus"
circus,lion,1,"circus,lion",2,"lion,animal,circus"
circus,popcorn,3,"circus,show,movie,popcorn",3,"popcorn,peanut,elephant,circus"
circus,show,1,"circus,show",1,"show,circus"
circus,tent,1,"circus,tent",1,"tent,circus"
clown,balloon,5,"clown,make up,test,pressure,air,balloon",1,"balloon,clown"
clown,big,3,"clown,circus,elephant,big",4,"big,dog,animal,circus,clown"
clown,birthday,3,"clown,joker,cards,birthday",4,"birthday,party,drunk,fool,clown"
clown,carnival,2,"clown,circus,carnival",1,"carnival,clown"
clown,children,4,"clown,joker,cards,playing,children",3,"children,laugh,funny,clown"
clown,circus,1,"clown,circus",1,"circus,clown"
clown,elephant,2,"clown,circus,elephant",2,"elephant,circus,clown"
clown,face,2,"clown,make up,face",2,"face,make up,clown"
clown,fair,2,"clown,circus,fair",2,"fair,circus,clown"
clown,funny,1,"clown,funny",1,"funny,clown"
clown,makeup,-1,NOT FOUND,,
clown,nose,3,"clown,make up,face,nose",3,"nose,blow,balloon,clown"
clown,paint,1,"clown,paint",4,"paint,art,beauty,make up,clown"
clown,party,2,"clown,fun,party",3,"party,drunk,fool,clown"
clown,red,2,"clown,paint,red",4,"red,rose,beauty,make up,clown"
clown,scary,3,"clown,make up,ugly,scary",3,"scary,halloween,costume,clown"
clown,shoes,4,"clown,make up,pretty,pink,shoes",4,"shoes,smell,perfume,make up,clown"
clown,wig,-1,NOT FOUND,,
coffee,beans,3,"coffee,bean,chili,beans",3,"beans,vegetables,steam,coffee"
coffee,biscuit,4,"coffee,milk,cookie,dough,biscuit",2,"biscuit,doughnut,coffee"
coffee,black,1,"coffee,black",4,"black,death,burial,grounds,coffee"
coffee,breakfast,3,"coffee,milk,cereal,breakfast",2,"breakfast,morning,coffee"
coffee,caffeine,1,"coffee,caffeine",1,"caffeine,coffee"
coffee,cake,3,"coffee,tea,party,cake",2,"cake,cream,coffee"
coffee,coffee,0,coffee,0,coffee
coffee,cream,1,"coffee,cream",1,"cream,coffee"
coffee,cup,1,"coffee,cup",1,"cup,coffee"
coffee,danish,-1,NOT FOUND,,
coffee,donut,-1,NOT FOUND,,
coffee,hortons,-1,NOT FOUND,,
coffee,milk,1,"coffee,milk",2,"milk,cream,coffee"
coffee,morning,1,"coffee,morning",1,"morning,coffee"
coffee,muffin,4,"coffee,milk,cereal,bran,muffin",2,"muffin,toast,coffee"
coffee,mug,2,"coffee,cup,mug",1,"mug,coffee"
coffee,pastry,4,"coffee,milk,cookie,dough,pastry",2,"pastry,doughnut,coffee"
coffee,shop,4,"coffee,tea,bag,groceries,shop",3,"shop,keeper,grounds,coffee"
coffee,starbucks,-1,NOT FOUND,,
coffee,sugar,1,"coffee,sugar",1,"sugar,coffee"
coffee,tea,1,"coffee,tea",1,"tea,coffee"
coffee,tim,-1,NOT FOUND,,
computer,desk,3,"computer,electric,lamp,desk",3,"desk,write,print,computer"
computer,facebook,-1,NOT FOUND,,
computer,games,3,"computer,typewriter,word,games",1,"games,computer"
computer,internet,-1,NOT FOUND,,
computer,keyboard,1,"computer,keyboard",1,"keyboard,computer"
computer,laptop,-1,NOT FOUND,,
computer,monitor,-1,NOT FOUND,,
computer,mouse,3,"computer,key,hole,mouse",4,"mouse,trap,escape,enter,computer"
computer,printer,1,"computer,printer",1,"printer,computer"
computer,school,2,"computer,program,school",3,"school,teacher,apple,computer"
computer,screen,1,"computer,screen",3,"screen,television,program,computer"
computer,speaker,4,"computer,electric,volt,amp,speaker",2,"speaker,system,computer"
cow,barn,2,"cow,farm,barn",1,"barn,cow"
cow,beef,3,"cow,horse,meat,beef",1,"beef,cow"
cow,calf,1,"cow,calf",1,"calf,cow"
cow,farm,1,"cow,farm",1,"farm,cow"
cow,farmer,3,"cow,pasture,field,farmer",1,"farmer,cow"
cow,field,2,"cow,pasture,field",2,"field,farmer,cow"
cow,grass,2,"cow,pasture,grass",2,"grass,mow,cow"
cow,hay,3,"cow,farm,barn,hay",2,"hay,horse,cow"
cow,meat,2,"cow,horse,meat",1,"meat,cow"
cow,milk,1,"cow,milk",1,"milk,cow"
cow,pasture,1,"cow,pasture",1,"pasture,cow"
cow,spots,5,"cow,pig,pink,panther,leopard,spots",3,"spots,dirt,brown,cow"
crown,castle,2,"crown,throne,castle",2,"castle,princess,crown"
crown,diamond,2,"crown,queen,diamond",2,"diamond,jewel,crown"
crown,gem,2,"crown,jewel,gem",2,"gem,jewel,crown"
crown,gold,2,"crown,jewel,gold",2,"gold,jewel,crown"
crown,head,1,"crown,head",5,"head,body,build,empire,emperor,crown"
crown,jewel,1,"crown,jewel",1,"jewel,crown"
crown,king,1,"crown,king",1,"king,crown"
crown,monarch,2,"crown,king,monarch",2,"monarch,king,crown"
crown,money,2,"crown,royal,money",4,"money,rich,power,king,crown"
crown,palace,3,"crown,throne,castle,palace",2,"palace,prince,crown"
crown,princess,3,"crown,throne,castle,princess",1,"princess,crown"
crown,queen,1,"crown,queen",2,"queen,king,crown"
crown,royalty,2,"crown,queen,royalty",2,"royalty,prince,crown"
crown,throne,1,"crown,throne",1,"throne,crown"
desert,cactus,1,"desert,cactus",1,"cactus,desert"
desert,camel,6,"desert,dry,idea,brain,tumor,lump,camel",1,"camel,desert"
desert,drought,-1,NOT FOUND,,
desert,heat,2,"desert,dry,heat",3,"heat,humid,dry,desert"
desert,palm,2,"desert,island,palm",4,"palm,beach,towel,dry,desert"
desert,pyramid,5,"desert,sand,castle,old,ancient,pyramid",1,"pyramid,desert"
desert,sand,1,"desert,sand",2,"sand,dune,desert"
desert,sun,2,"desert,island,sun",4,"sun,beach,towel,dry,desert"
desert,tree,3,"desert,island,palm,tree",3,"tree,forest,wilderness,desert"
desert,water,2,"desert,island,water",3,"water,thirst,dry,desert"
diamond ring,box,-1,NOT FOUND,,
diamond ring,engagement,-1,NOT FOUND,,
diamond ring,finger,-1,NOT FOUND,,
diamond ring,girl,-1,NOT FOUND,,
diamond ring,gold,-1,NOT FOUND,,
diamond ring,jewelry,-1,NOT FOUND,,
diamond ring,jewel,-1,NOT FOUND,,
diamond ring,money,-1,NOT FOUND,,
diamond ring,person,-1,NOT FOUND,,
diamond ring,proposal,-1,NOT FOUND,,
diamond ring,rich,-1,NOT FOUND,,
diamond ring,silver,-1,NOT FOUND,,
diamond ring,wedding,-1,NOT FOUND,,
diamond ring,woman,-1,NOT FOUND,,
doctor,clinic,2,"doctor,hospital,clinic",1,"clinic,doctor"
doctor,coat,4,"doctor,lawyer,lawsuit,tie,coat",3,"coat,cold,medicine,doctor"
doctor,drug,2,"doctor,medicine,drug",2,"drug,prescription,doctor"
doctor,health,1,"doctor,health",1,"health,doctor"
doctor,hospital,1,"doctor,hospital",1,"hospital,doctor"
doctor,injection,-1,NOT FOUND,,
doctor,jacket,4,"doctor,lawyer,lawsuit,tie,jacket",3,"jacket,cold,medicine,doctor"
doctor,lab,4,"doctor,dead,still,photo,lab",2,"lab,scientist,doctor"
doctor,medical,2,"doctor,nurse,medical",1,"medical,doctor"
doctor,medicine,1,"doctor,medicine",1,"medicine,doctor"
doctor,needle,2,"doctor,physician,needle",4,"needle,sharp,hurt,sick,doctor"
doctor,nurse,1,"doctor,nurse",1,"nurse,doctor"
doctor,office,1,"doctor,office",1,"office,doctor"
doctor,patient,1,"doctor,patient",1,"patient,doctor"
doctor,person,2,"doctor,help,person",3,"person,body,healthy,doctor"
doctor,pill,2,"doctor,medicine,pill",2,"pill,medicine,doctor"
doctor,school,2,"doctor,office,school",3,"school,work,office,doctor"
doctor,scrub,4,"doctor,hospital,clean,mop,scrub",3,"scrub,body,healthy,doctor"
doctor,shot,1,"doctor,shot",3,"shot,hurt,sick,doctor"
doctor,sick,1,"doctor,sick",1,"sick,doctor"
doctor,stetoscope,-1,NOT FOUND,,
doctor,syringe,-1,NOT FOUND,,
doctor,uniform,3,"doctor,help,police,uniform",2,"uniform,nurse,doctor"
doctor,white,2,"doctor,hospital,white",4,"white,light,house,family,doctor"
dog,ball,4,"dog,house,brick,throw,ball",2,"ball,boy,dog"
dog,bark,4,"dog,house,brick,wood,bark",1,"bark,dog"
dog,biscuit,5,"dog,friend,trust,money,dough,biscuit",1,"biscuit,dog"
dog,bone,4,"dog,house,building,stone,bone",1,"bone,dog"
dog,cat,1,"dog,cat",1,"cat,dog"
dog,collar,5,"dog,house,roof,top,shirt,collar",1,"collar,dog"
dog,companion,2,"dog,friend,companion",1,"companion,dog"
dog,dogfood,-1,NOT FOUND,,
dog,doghouse,-1,NOT FOUND,,
dog,friend,1,"dog,friend",2,"friend,boy,dog"
dog,fur,2,"dog,animal,fur",2,"fur,animal,dog"
dog,garden,4,"dog,house,yard,lawn,garden",3,"garden,dirt,brown,dog"
dog,home,2,"dog,house,home",2,"home,house,dog"
dog,house,1,"dog,house",1,"house,dog"
dog,kennel,-1,NOT FOUND,,
dog,kibble,-1,NOT FOUND,,
dog,leash,-1,NOT FOUND,,
dog,park,4,"dog,house,room,area,park",3,"park,place,house,dog"
dog,pet,2,"dog,animal,pet",1,"pet,dog"
dog,tail,3,"dog,animal,pig,tail",1,"tail,dog"
dog,toy,4,"dog,house,brick,block,toy",1,"toy,dog"
dog,treat,4,"dog,animal,crackers,snack,treat",1,"treat,dog"
dog,walk,4,"dog,house,room,board,walk",3,"walk,run,track,dog"
dog,yard,2,"dog,house,yard",2,"yard,house,dog"
dragon,castle,1,"dragon,castle",2,"castle,moat,dragon"
dragon,cave,2,"dragon,dungeon,cave",4,"cave,hole,button,snap,dragon"
dragon,china,1,"dragon,china",3,"china,break,snap,dragon"
dragon,den,-1,NOT FOUND,,
dragon,fairy,3,"dragon,green,elf,fairy",3,"fairy,princess,fantasy,dragon"
dragon,fire,1,"dragon,fire",4,"fire,engine,broken,snap,dragon"
dragon,flame,2,"dragon,fire,flame",5,"flame,orange,apple,crisp,snap,dragon"
dragon,knight,1,"dragon,knight",3,"knight,castle,moat,dragon"
dragon,princess,2,"dragon,castle,princess",2,"princess,fantasy,dragon"
dragon,scales,1,"dragon,scales",4,"scales,reptile,snake,serpent,dragon"
dragon,sword,1,"dragon,sword",4,"sword,knight,castle,moat,dragon"
dragon,tail,3,"dragon,animal,pig,tail",4,"tail,animal,beast,monster,dragon"
dragon,tale,3,"dragon,fiction,story,tale",3,"tale,fable,fantasy,dragon"
dragon,teeth,3,"dragon,red,hair,teeth",4,"teeth,bone,break,snap,dragon"
dragon,wings,2,"dragon,fly,wings",4,"wings,buffalo,hairy,monster,dragon"
drugstore,advil,-1,NOT FOUND,,
drugstore,candy,-1,NOT FOUND,,
drugstore,doctor,-1,NOT FOUND,,
drugstore,drugs,-1,NOT FOUND,,
drugstore,killer,-1,NOT FOUND,,
drugstore,magazine,-1,NOT FOUND,,
drugstore,make-up,-1,NOT FOUND,,
drugstore,medicine,-1,NOT FOUND,,
drugstore,money,-1,NOT FOUND,,
drugstore,pain,-1,NOT FOUND,,
drugstore,person,-1,NOT FOUND,,
drugstore,pharmacist,-1,NOT FOUND,,
drugstore,pharmacy,-1,NOT FOUND,,
drugstore,pill,-1,NOT FOUND,,
drugstore,prescription,-1,NOT FOUND,,
drugstore,sick,-1,NOT FOUND,,
drugstore,tylenol,-1,NOT FOUND,,
feet,cream,4,"feet,hands,legs,shave,cream",3,"cream,milk,cold,feet"
feet,floor,4,"feet,inch,worm,ground,floor",3,"floor,tile,cold,feet"
feet,hands,1,"feet,hands",1,"hands,feet"
feet,nailpolish,-1,NOT FOUND,,
feet,nails,2,"feet,hands,nails",2,"nails,hands,feet"
feet,running,4,"feet,leg,body,fitness,running",2,"running,shoes,feet"
feet,shoes,1,"feet,shoes",1,"shoes,feet"
feet,smell,1,"feet,smell",2,"smell,odor,feet"
feet,socks,2,"feet,shoes,socks",1,"socks,feet"
feet,toes,1,"feet,toes",1,"toes,feet"
feet,walk,1,"feet,walk",1,"walk,feet"
fish,aquarium,-1,NOT FOUND,,
fish,boat,2,"fish,shrimp,boat",1,"boat,fish"
fish,cat,3,"fish,cod,liver,cat",4,"cat,mouse,house,boat,fish"
fish,fish,0,fish,0,fish
fish,fishing,2,"fish,pole,fishing",1,"fishing,fish"
fish,food,1,"fish,food",3,"food,apple,worm,fish"
fish,gill,-1,NOT FOUND,,
fish,lake,2,"fish,ocean,lake",1,"lake,fish"
fish,ocean,1,"fish,ocean",2,"ocean,sea,fish"
fish,river,2,"fish,sea,river",1,"river,fish"
fish,rod,2,"fish,pole,rod",2,"rod,fishing,fish"
fish,scales,1,"fish,scales",1,"scales,fish"
fish,sea,1,"fish,sea",1,"sea,fish"
fish,sushi,-1,NOT FOUND,,
fish,tank,1,"fish,tank",1,"tank,fish"
fish,water,1,"fish,water",2,"water,sea,fish"
fish,worm,3,"fish,pole,fishing,worm",1,"worm,fish"
flower,bee,3,"flower,beauty,queen,bee",3,"bee,honey,pot,flower"
flower,colour,-1,NOT FOUND,,
flower,garden,1,"flower,garden",1,"garden,flower"
flower,grass,2,"flower,seed,grass",2,"grass,grow,flower"
flower,leaves,3,"flower,rose,bush,leaves",2,"leaves,tree,flower"
flower,petal,-1,NOT FOUND,,
flower,pollen,-1,NOT FOUND,,
flower,pot,1,"flower,pot",1,"pot,flower"
flower,rose,1,"flower,rose",1,"rose,flower"
flower,scent,2,"flower,smell,scent",3,"scent,aroma,rose,flower"
flower,smell,1,"flower,smell",3,"smell,taste,bud,flower"
flower,soil,2,"flower,plant,soil",2,"soil,plant,flower"
flower,spring,2,"flower,blossom,spring",1,"spring,flower"
flower,stem,1,"flower,stem",1,"stem,flower"
flower,sun,1,"flower,sun",3,"sun,light,bulb,flower"
flower,tree,1,"flower,tree",1,"tree,flower"
flower,vase,1,"flower,vase",1,"vase,flower"
flower,water,2,"flower,vase,water",3,"water,ice,pick,flower"
fly,air,2,"fly,airplane,air",1,"air,fly"
fly,airplane,1,"fly,airplane",1,"airplane,fly"
fly,annoying,1,"fly,annoying",2,"annoying,pest,fly"
fly,bird,1,"fly,bird",1,"bird,fly"
fly,bug,1,"fly,bug",1,"bug,fly"
fly,eyes,3,"fly,roach,brown,eyes",4,"eyes,sight,blind,bat,fly"
fly,fruit,3,"fly,roach,food,fruit",1,"fruit,fly"
fly,garbage,3,"fly,paper,bag,garbage",3,"garbage,truck,drive,fly"
fly,germ,5,"fly,paper,sheet,cold,sneeze,germ",2,"germ,bug,fly"
fly,infection,4,"fly,annoying,noise,ear,infection",3,"infection,germ,bug,fly"
fly,sky,2,"fly,soar,sky",2,"sky,plane,fly"
fly,spiderweb,-1,NOT FOUND,,
fly,summer,2,"fly,mosquito,summer",3,"summer,water,air,fly"
fly,swatter,1,"fly,swatter",1,"swatter,fly"
fly,wings,1,"fly,wings",1,"wings,fly"
frog,bug,2,"frog,fly,bug",3,"bug,gross,anatomy,frog"
frog,croak,4,"frog,rabbit,kill,die,croak",1,"croak,frog"
frog,fly,1,"frog,fly",4,"fly,roach,gross,anatomy,frog"
frog,green,1,"frog,green",1,"green,frog"
frog,hop,1,"frog,hop",3,"hop,jump,leap,frog"
frog,insect,2,"frog,fly,insect",4,"insect,bug,gross,anatomy,frog"
frog,jump,1,"frog,jump",2,"jump,leap,frog"
frog,leap,1,"frog,leap",1,"leap,frog"
frog,lilypad,-1,NOT FOUND,,
frog,pond,1,"frog,pond",1,"pond,frog"
frog,prince,1,"frog,prince",1,"prince,frog"
frog,princess,2,"frog,prince,princess",2,"princess,prince,frog"
frog,ribbit,-1,NOT FOUND,,
frog,slime,3,"frog,slimy,worm,slime",2,"slime,green,frog"
frog,swamp,4,"frog,prince,castle,moat,swamp",2,"swamp,green,frog"
frog,tadpole,-1,NOT FOUND,,
