airplane,flight
airplane,journey
airplane,trip
airplane,travel
airplane,wings
airplane,seat
airplane,air
airplane,sky
airplane,cloud
airplane,airport
airplane,runway
airplane,passenger
airplane,pilot
airplane,stewardess
airplane,flight attendant
airplane,meal
airplane,food
airplane,suitcase
airplane,luggage
apple,red
apple,green
apple,orange
apple,worm
apple,banana
apple,leaf
apple,seed
apple,core
apple,tree
apple,orchard
apple,autumn
apple,fruit
apple,pie
apple,teacher
apple,juice
ax,chop
ax,cut
ax,handle
ax,steel
ax,metal
ax,tree
ax,log
ax,wood
ax,spray
ax,deodarant
ax,lumberjack
ax,fire
ax,murderer
baby,cry
baby,cute
baby,small
baby,diaper
baby,bottle
baby,pacify
baby,sooth
baby,toy
baby,cradle
baby,crib
baby,mother
baby,milk
baby,towel
baby,blanket
bag,shopping
bag,plastic
bag,paper
bag,handle
bag,zipper
bag,school
bag,hand
bag,food
bag,groceries
bag,wallet
bag,book
bag,laptop
bag,computer
bag,woman
baker,hat
baker,apron
baker,bakery
baker,bread
baker,cake
baker,cookie
baker,flour
baker,cupcake
baker,pastry
baker,pie
baker,muffin
baker,dough
baker,oven
ball,bounce
ball,game
ball,net
ball,hoop
ball,basket
ball,beach
ball,park
ball,basketball
ball,sport
ball,dog
ball,baseball
ball,soccer
bank,investment
bank,atm
bank,vault
bank,safe
bank,security
bank,guard
bank,cash register
bank,client
bank,customer
bank,cash
bank,currency
bank,money
bank,cashier
bank,clerk
bank,bank teller
bank,burglar
bank,robber
bank,visa
bank,credit card
bank,credit
bank,loan
bank,cheque
barn,red
barn,straw
barn,hay
barn,wood
barn,farm
barn,horse
barn,cow
barn,animals
barn,pig
barn,farmer
barn,chicken
barn,tractor
beach,swim
beach,sunshine
beach,sun
beach,sand
beach,water
beach,summer
beach,volleyball
beach,beachball
beach,ball
beach,sea
beach,ocean
beach,towel
beach,swimsuit
beach,bikini
beak,eat
beak,peck
beak,sharp
beak,worm
beak,nest
beak,seed
beak,food
beak,bird
beak,duck
bear,fear
bear,brown
bear,big
bear,cub
bear,fur
bear,claw
bear,teeth
bear,forest
bear,tree
bear,den
bear,cave
bear,salmon
bear,fish
bear,honey
bear,berry
bear,camping
bed,sleep
bed,rest
bed,pillow
bed,sheets
bed,mattress
bed,comforter
bed,duvet
bed,bedroom
bed,house
bed,night
bed,blanket
bee,sting
bee,yellow
bee,bear
bee,stinger
bee,stripes
bee,nest
bee,hive
bee,honey
bee,pollen
bee,black
bee,queen
bee,flower
bee,comb
beer,wine
beer,chips
beer,liquor
beer,alcohol
beer,foam
beer,pub
beer,bar
beer,glass
beer,mug
beer,cup
beer,bottle
beer,keg
beer,drunk person
beer,belly
beer,drink
beer,party
bird,fly
bird,chirp
bird,sing
bird,wings
bird,feather
bird,beak
bird,nest
bird,tree
bird,air
bird,sky
bird,cage
bird,egg
bird,worm
bird,seed
bird,cat
boat,tube
boat,fish
boat,sail
boat,anchor
boat,engine
boat,motor
boat,paddle
boat,water
boat,sea
boat,ocean
boat,lake
boat,river
boat,dock
boat,summer
boat,captain
bone,strong
bone,broken
bone,muscle
bone,body
bone,marrow
bone,dog
bone,skeleton
bone,dinosaur
bone,cast
bone,milk
book,reading
book,glasses
book,page
book,paper
book,words
book,bookmark
book,writer
book,author
book,cover
book,school
book,library
book,bookstore
book,bookshelf
book,knowledge
boy,girl
boy,father
boy,car
boy,penis
boy,games
boy,toys
boy,school
boy,sports
boy,male
boy,friend
builder,construction
builder,job
builder,work
builder,hammer
builder,helmet
builder,hardhat
builder,tools
builder,equipment
builder,machine
builder,house
builder,wood
builder,brick
builder,nails
builder,concrete
builder,bob
cage,metal
cage,bar
cage,lock
cage,key
cage,jail
cage,prison
cage,zoo
cage,bird
cage,animal
cage,dog
cage,lion
cage,criminal
cage,prisoner
cake,gift
cake,present
cake,frosting
cake,icing
cake,candle
cake,chocolate
cake,flour
cake,sugar
cake,vanilla
cake,cream
cake,platter
cake,plate
cake,stove
cake,oven
cake,bakery
cake,birthday
cake,party
cake,baker
cake,fork
camel,spit
camel,hump
camel,desert
camel,sand
camel,egypt
camel,water
camel,cactus
camel,arab
candle,match
candle,wax
candle,wick
candle,cake
candle,candleholder
candle,table
candle,flame
candle,fire
candle,light
candle,heat
candle,lighter
candle,birthday
candle,night
candle,scent
candy,sweet
candy,sour
candy,wrapper
candy,store
candy,mouth
candy,cavity
candy,halloween
candy,child
candy,sugar
car,drive
car,collision
car,accident
car,crash
car,wheel
car,tire
car,steering wheel
car,seat
car,engine
car,radio
car,key
car,street
car,highway
car,road
car,garage
car,fuel
car,gas
car,speed
car,driver
castle,moat
castle,brick
castle,stone
castle,bridge
castle,king
castle,queen
castle,guard
castle,knight
castle,princess
castle,prince
castle,royalty
castle,wealth
castle,money
castle,crown
castle,dragon
cat,meow
cat,dog
cat,fur
cat,claw
cat,whiskers
cat,house
cat,couch
cat,tree
cat,rat
cat,mouse
cat,milk
cat,yarn
cat,kitten
cat,fish
cat,pet
cat,litter box
cheese,yellow
cheese,crackers
cheese,wine
cheese,milk
cheese,hole
cheese,pizza
cheese,trap
cheese,fridge
cheese,macaroni
cheese,pasta
cheese,cow
cheese,sandwich
cheese,knife
cheese,mouse
cheese,cheddar
chef,cooking
chef,waiter
chef,hat
chef,knife
chef,pan
chef,stove
chef,oven
chef,pot
chef,apron
chef,restaurant
chef,kitchen
chef,food
chicken,chick
chicken,rooster
chicken,feathers
chicken,wings
chicken,drumstick
chicken,leg
chicken,beak
chicken,farm
chicken,pen
chicken,cage
chicken,henhouse
chicken,coop
chicken,barn
chicken,egg
chicken,seed
chicken,corn
chicken,grain
chicken,food
chicken,dinner
chicken,farmer
chicken,kfc
child,young
child,innocent
child,little
child,small
child,mother
child,toys
child,school
child,kindergarten
child,daycare
child,playground
child,candy
child,parents
church,cross
church,alter
church,choir
church,organ
church,sunday
church,god
church,priest
church,bible
church,bench
church,pew
church,religion
church,prayer
church,people
circus,cotton candy
circus,tent
circus,clown
circus,elephant
circus,popcorn
circus,lion
circus,show
circus,gymnast
circus,acrobat
clown,scary
clown,funny
clown,elephant
clown,red nose
clown,face paint
clown,makeup
clown,big shoe
clown,balloon
clown,wig
clown,circus
clown,party
clown,fair
clown,carnival
clown,children
clown,birthday
coffee,black
coffee,milk
coffee,cream
coffee,sugar
coffee,tea
coffee,donut
coffee,biscuit
coffee,cake
coffee,danish
coffee,muffin
coffee,pastry
coffee,caffeine
coffee,beans
coffee,cup
coffee,mug
coffee,tim hortons
coffee,starbucks
coffee,coffee shop
coffee,morning
coffee,breakfast
computer,printer
computer,keyboard
computer,mouse
computer,monitor
computer,screen
computer,games
computer,speaker
computer,school
computer,desk
computer,laptop
computer,internet
computer,facebook
cow,calf
cow,spots
cow,farm
cow,barn
cow,pasture
cow,field
cow,milk
cow,hay
cow,grass
cow,meat
cow,beef
cow,farmer
crown,throne
crown,gold
crown,gem
crown,diamond
crown,jewel
crown,palace
crown,castle
crown,head
crown,monarch
crown,king
crown,queen
crown,princess
crown,money
crown,royalty
desert,sand
desert,heat
desert,pyramid
desert,water
desert,camel
desert,cactus
desert,sun
desert,drought
desert,palm tree
diamond ring,money
diamond ring,gold
diamond ring,jewel
diamond ring,finger
diamond ring,box
diamond ring,wedding
diamond ring,proposal
diamond ring,engagement
diamond ring,jewelry
diamond ring,girl
diamond ring,woman
diamond ring,rich person
diamond ring,silver
doctor,nurse
doctor,lab coat
doctor,scrub
doctor,coat
doctor,jacket
doctor,uniform
doctor,white coat
doctor,injection
doctor,shot
doctor,syringe
doctor,needle
doctor,stetoscope
doctor,hospital
doctor,clinic
doctor,office
doctor,medical school
doctor,sick person
doctor,patient
doctor,health
doctor,pill
doctor,drug
doctor,medicine
dog,walk
dog,bark
dog,cat
dog,leash
dog,collar
dog,fur
dog,tail
dog,garden
dog,yard
dog,park
dog,home
dog,house
dog,doghouse
dog,kennel
dog,biscuit
dog,treat
dog,bone
dog,kibble
dog,dogfood
dog,companion
dog,friend
dog,pet
dog,ball
dog,toy
dragon,scales
dragon,wings
dragon,tail
dragon,teeth
dragon,fairy tale
dragon,castle
dragon,den
dragon,cave
dragon,china
dragon,flame
dragon,fire
dragon,princess
dragon,knight
dragon,sword
drugstore,sick person
drugstore,pharmacy
drugstore,drugs
drugstore,pill
drugstore,medicine
drugstore,prescription
drugstore,make-up
drugstore,doctor
drugstore,money
drugstore,tylenol
drugstore,advil
drugstore,pain killer
drugstore,candy
drugstore,magazine
drugstore,pharmacist
feet,smell
feet,walk
feet,running
feet,hands
feet,toes
feet,nails
feet,shoes
feet,socks
feet,floor
feet,nailpolish
feet,cream
fish,gill
fish,scales
fish,water
fish,sea
fish,ocean
fish,fish tank
fish,aquarium
fish,lake
fish,river
fish,worm
fish,food
fish,boat
fish,fishing rod
fish,sushi
fish,cat
flower,grass
flower,petal
flower,smell
flower,scent
flower,colour
flower,pollen
flower,stem
flower,leaves
flower,vase
flower,garden
flower,soil
flower,pot
flower,tree
flower,water
flower,spring
flower,rose
flower,bee
flower,sun
fly,annoying
fly,wings
fly,eyes
fly,air
fly,sky
fly,spiderweb
fly,garbage
fly,summer
fly,airplane
fly,bug
fly,bird
fly,swatter
fly,fruit
fly,infection
fly,germ
frog,jump
frog,leap
frog,hop
frog,ribbit
frog,croak
frog,green
frog,tadpole
frog,tongue
frog,slime
frog,lilypad
frog,water
frog,pond
frog,swamp
frog,fly
frog,prince
frog,bug
frog,insect
frog,princess
garage,door
garage,home
garage,apartment
garage,house
garage,car
garage,tools
garage,trash
garage,garbage bin
garage,storage
garage,bicycle
gift,cake
gift,wrap
gift,bow
gift,ribbon
gift,christmas tree
gift,box
gift,joy
gift,christmas
gift,birthday
gift,holiday
gift,present
gift,santa
gift,child
girl,pink
girl,female
girl,cute
girl,pretty
girl,boy
girl,long hair
girl,dress
girl,barbie
girl,doll
girl,clothes
girl,flowers
girl,purse
girl,school
girl,makeup
granny,knitting
granny,old
granny,grandpa
granny,glasses
granny,cane
granny,grey hair
granny,wrinkle
granny,home
granny,food
granny,cookie
granny,rocking chair
hammer,construction
hammer,screwdriver
hammer,metal head
hammer,toolbox
hammer,nail
hammer,wood
hammer,wall
hammer,tool
hammer,handyman
hammer,hand
hands,feet
hands,arms
hands,legs
hands,fingers
hands,nails
hands,ring
hands,mitten
hands,gloves
hands,palm
hands,nailpolish
hands,pencil
hands,keyboard
honey,sweet
honey,sticky
honey,nest
honey,hive
honey,tea
honey,noneycomb
honey,jar
honey,plastic bottle
honey,bee
honey,bear
honey,flower
honey,toast
honey,bagel
honey,bread
horse,race
horse,ride
horse,mane
horse,hoof
horse,horseshoe
horse,farm
horse,barn
horse,hay
horse,carrot
horse,animal
horse,rider
horse,jockey
horse,cowboy
hospital,bed
hospital,medicine
hospital,ambulance
hospital,doctor
hospital,patient
hospital,nurse
hospital,needle
hospital,illness
hospital,desease
house,window
house,bed
house,door
house,roof
house,brick
house,kitchen
house,chimney
house,furniture
house,fireplace
house,home
house,family
ice-cream,cold
ice-cream,tasty
ice-cream,cream
ice-cream,milk
ice-cream,sprinkle
ice-cream,sugar
ice-cream,cone
ice-cream,bowl
ice-cream,fridge
ice-cream,freezer
ice-cream,truck
ice-cream,kid
ice-cream,child
ice-cream,summer
ice-cream,spoon
ice-cream,chocolate
ice-cream,vanilla
key,unlock
key,open
key,metal
key,chain
key,lock
key,door
key,car
key,treasure chest
key,safe
key,house
key,heart
king,queen
king,princess
king,prince
king,crown
king,money
king,power
king,kingdom
king,palace
king,castle
king,throne
king,leader
king,ruler
king,knight
knife,chop
knife,cut
knife,sharp
knife,fork
knife,spoon
knife,dish
knife,plate
knife,cutting board
knife,steel
knife,metal
knife,kitchen
knife,table
knife,meat
knife,steak
knife,food
knife,blood
knife,bread
knife,butter
knife,meal
knife,dinner
knife,killer
knife,murderer
lamp,read
lamp,study
lamp,bright
lamp,bulb
lamp,shade
lamp,switch
lamp,desk
lamp,table
lamp,bedroom
lamp,home
lamp,house
lamp,night
lamp,light
lamp,electricity
leash,walk
leash,control
leash,collar
leash,leather
leash,neck
leash,dog
leash,pet
leash,park
leash,owner
leash,cat
letter,paper
letter,stamp
letter,mail
letter,envelope
letter,mailbox
letter,post office
letter,letter opener
letter,pen
letter,words
letter,pencil
letter,alphabet
letter,ink
letter,mailman
lion,roar
lion,tiger
lion,teeth
lion,hair
lion,mane
lion,fur
lion,safari
lion,africa
lion,zoo
lion,jungle
lion,savannah
lion,grassland
lion,cub
lion,antelope
lion,gazelle
lion,deer
lion,meat
lion,king
man,woman
man,children
man,truck
man,car
man,hair
man,hammer
man,tools
man,beard
man,muscle
man,father
man,power
man,sport
mechanic,fix
mechanic,toolbox
mechanic,tools
mechanic,dirt
mechanic,grease
mechanic,wrench
mechanic,jumpsuit
mechanic,overall
mechanic,uniform
mechanic,hammer
mechanic,autoshop
mechanic,workshop
mechanic,garage
mechanic,machine
mechanic,car
mechanic,oil
mechanic,tire
mechanic,engine
milk,chocolate
milk,white
milk,cookie
milk,calcium
milk,cereal
milk,bag
milk,container
milk,carton
milk,cup
milk,glass
milk,farm
milk,fridge
milk,grocery store
milk,jug
milk,breakfast
milk,cow
milk,cheese
milk,baby
milk,goat
monkey,hair
monkey,fur
monkey,tail
monkey,tree
monkey,zoo
monkey,rainforest
monkey,jungle
monkey,circus
monkey,vine
monkey,banana
monkey,human
mouse,small size
mouse,computer
mouse,whiskers
mouse,tail
mouse,trap
mouse,hole
mouse,house
mouse,basement
mouse,cheese
mouse,cat
paper,writing
paper,white
paper,pencil
paper,pen
paper,printer
paper,school
paper,airplane
paper,origami
paper,tree
paper,book
paper,homework
paper,notebook
paper,notes
paper,stationary
paper,letter
paper,scissors
pencil,writing
pencil,drawing
pencil,eraser
pencil,pen
pencil,sharpener
pencil,graphite
pencil,lead
pencil,wood
pencil,school
pencil,case
pencil,table
pencil,desk
pencil,hand
pencil,exam
pencil,test
pencil,paper
pie,whipped cream
pie,ice-cream
pie,apple
pie,crust
pie,cherry
pie,pumpkin
pie,fill
pie,blueberry
pie,oven
pie,plate
pie,thanksgiving
pie,dessert
pie,fork
pie,baker
pilot,flight
pilot,flight attendant
pilot,uniform
pilot,goggle
pilot,cap
pilot,hat
pilot,air
pilot,sky
pilot,airport
pilot,airplane
pilot,passenger
pilot,helicopter
plate,fork
plate,knife
plate,spoon
plate,cup
plate,napkin
plate,utensil
plate,food
plate,table
plate,dishwasher
plate,kitchen
plate,meal
plate,dinner
police officer,gun
police officer,uniform
police officer,badge
police officer,handcuffs
police officer,law
police officer,criminal
police officer,police car
police officer,siren
postman,delivery
postman,car
postman,delivery truck
postman,satchel
postman,bag
postman,shorts
postman,uniform
postman,post office
postman,mailbox
postman,mail
postman,dog
postman,letter
postman,box
postman,parcel
postman,package
postman,stamp
postman,envelope
pumpkin,orange
pumpkin,candy
pumpkin,seed
pumpkin,patch
pumpkin,field
pumpkin,farm
pumpkin,halloween
pumpkin,autumn
pumpkin,pie
pumpkin,knife
pumpkin,light
pumpkin,candle
pumpkin,jack-o-lantern
rabbit,jump
rabbit,hop
rabbit,fur
rabbit,ears
rabbit,tail
rabbit,teeth
rabbit,burrow
rabbit,hole
rabbit,grass
rabbit,cage
rabbit,carrot
rabbit,cabbage
rabbit,lettuce
rabbit,easter
rabbit,bunny
rabbit,pet
restaurant,table
restaurant,dish
restaurant,plate
restaurant,menu
restaurant,food
restaurant,money
restaurant,waitress
restaurant,waiter
restaurant,chef
restaurant,drink
river,swim
river,lake
river,ocean
river,water
river,fish
river,flow
river,current
river,trees
river,forest
river,stone
river,rocks
river,canoe
river,kayak
river,boat
river,wildlife
river,animals
santa,reindeer
santa,sled
santa,sleigh
santa,suit
santa,red coat
santa,beard
santa,cap
santa,hat
santa,chimney
santa,gift
santa,present
santa,cookie
santa,children
santa,christmas
santa,elf
santa,snow
santa,tree
school,learning
school,school bus
school,book
school,desk
school,blackboard
school,classroom
school,locker
school,teacher
school,homework
school,children
school,student
school,exam
school,test
school,pencil
school,classmate
school,friends
scissors,cut
scissors,sharp
scissors,rock
scissors,glue
scissors,knife
scissors,blade
scissors,metal
scissors,school
scissors,paper
scissors,craft
scissors,artwork
scissors,hair
scissors,hand
sheep,white
sheep,lamb
sheep,dog
sheep,fur
sheep,wool
sheep,farm
sheep,barn
sheep,pasture
sheep,meadow
sheep,field
sheep,hay
sheep,grass
sheep,sweater
sheep,scissors
sheep,shears
sheep,herd
sheep,shepard
sheep,wolf
sheep,flock
sheep,herd
ship,fish
ship,cruise
ship,sail
ship,crew
ship,sailor
ship,captain
ship,plank
ship,mast
ship,anchor
ship,flag
ship,sea
ship,ocean
ship,water
ship,harbour
ship,port
ship,dock
ship,goods
ship,merchandise
ship,cargo
ship,boat
ship,titanic
ship,pirate
ship,people
ship,passenger
shoes,running
shoes,socks
shoes,shoelace
shoes,lace
shoes,velcro
shoes,store
shoes,holt renfrew
shoes,mall
shoes,floor
shoes,ground
shoes,shoebox
shoes,box
shoes,toes
shoes,feet
shoes,high heel
shoes,heel
shoes,mud
shoes,dirt
shoes,sole
shoes,leather
shoes,nike
shoes,converse
shoes,sneakers
shoes,boots
spider,fear
spider,scare
spider,black
spider,legs
spider,venom
spider,poison
spider,house
spider,corner
spider,fly
spider,halloween
spider,insect
spider,bug
spider,shoe
spider,net
spider,cob
spider,web
student,learning
student,getting education
student,study
student,teacher
student,computer
student,laptop
student,backpack
student,school
student,college
student,university
student,class
student,desk
student,assignment
student,homework
student,textbook
student,book
student,pencil
student,notebook
table,chair
table,tablecloth
table,wood
table,legs
table,kitchen
table,meal
table,dinner
table,food
table,dish
table,plate
table,homework
table,cutlery
teacher,teach
teacher,chalk
teacher,whiteboard
teacher,blackboard
teacher,book
teacher,school
teacher,desk
teacher,classroom
teacher,apple
teacher,class
teacher,student
teacher,homework
tree,green
tree,leaves
tree,branch
tree,bark
tree,root
tree,fruit
tree,nest
tree,trunk
tree,wood
tree,forrest
tree,earth
tree,soil
tree,ground
tree,squirrel
tree,water
tree,bird
vase,break
vase,pretty
vase,water
vase,crystal
vase,glass
vase,table
vase,decoration
vase,flower
waitress,waiter
waitress,apron
waitress,paper
waitress,notepad
waitress,menu
waitress,restaurant
waitress,food
waitress,tip
waitress,money
waitress,plate
waitress,drink
waitress,girl
witch,green
witch,wizard
witch,pumpkin
witch,broomstick
witch,besom
witch,broom
witch,pot
witch,cauldron
witch,hat
witch,spell
witch,magic
witch,pointy
witch,long nose
witch,wart
witch,cat
witch,wand
witch,coat
witch,dark clothing
witch,cape
witch,robe
witch,halloween
witch,evil
woman,cooking
woman,man
woman,children
woman,long hair
woman,dress
woman,shoes
woman,clothes
woman,beauty
woman,jewellery
woman,purse
woman,mascara
woman,lipstick
woman,makeup
woman,mother
