airplane,air
airplane,airport
airplane,attendant
airplane,cloud
airplane,flight
airplane,food
airplane,journey
airplane,luggage
airplane,meal
airplane,passenger
airplane,pilot
airplane,runway
airplane,seats
airplane,sky
airplane,stewardess
airplane,suitcase
airplane,travel
airplane,trip
airplane,wings
apple,autumn
apple,banana
apple,core
apple,fruit
apple,green
apple,juice
apple,leaf
apple,orange
apple,orchard
apple,pie
apple,red
apple,seeds
apple,teacher
apple,tree
apple,worm
axe,chopping
axe,cutting
axe,deodarant
axe,fire
axe,handle
axe,logs
axe,lumberjack
axe,metal
axe,murderer
axe,spray
axe,steel
axe,tree
axe,wood
baby,blanket
baby,bottle
baby,cradle
baby,crib
baby,crying
baby,cute
baby,diaper
baby,milk
baby,mother
baby,pacifier
baby,small
baby,soother
baby,towel
baby,toy
bag,book
bag,computer
bag,food
bag,groceries
bag,hand
bag,handles
bag,laptop
bag,paper
bag,plastic
bag,school
bag,shopping
bag,wallet
bag,woman
bag,zipper
baker,apron
baker,bakery
baker,bread
baker,cake
baker,cookies
baker,cupcakes
baker,dough
baker,flour
baker,hat
baker,muffins
baker,oven
baker,pastries
baker,pie
ball,baseball
ball,basket
ball,basketball
ball,beach
ball,bouncing
ball,dog
ball,game
ball,hoop
ball,net
ball,park
ball,soccer
ball,sport
bank,atm
bank,bank
bank,burglar
bank,card
bank,cash
bank,cashier
bank,cheque
bank,clerk
bank,client
bank,credit
bank,currency
bank,customer
bank,guard
bank,investment
bank,loan
bank,money
bank,register
bank,robber
bank,safe
bank,security
bank,teller
bank,vault
bank,visa
barn,animals
barn,chicken
barn,cow
barn,farm
barn,farmer
barn,hay
barn,horse
barn,pig
barn,red
barn,straw
barn,tractor
barn,wood
beach,ball
beach,beachball
beach,bikini
beach,ocean
beach,sand
beach,sea
beach,summer
beach,sun
beach,sunshine
beach,swimming
beach,swimsuit
beach,towel
beach,volleyball
beach,water
beak,bird
beak,duck
beak,eat
beak,food
beak,nest
beak,peck
beak,seeds
beak,sharp
beak,worm
bear,berries
bear,big
bear,brown
bear,camping
bear,cave
bear,claws
bear,cub
bear,den
bear,fear
bear,fish
bear,forest
bear,fur
bear,honey
bear,salmon
bear,teeth
bear,tree
bed,bedroom
bed,blanket
bed,comforter
bed,duvet
bed,house
bed,mattress
bed,night
bed,pillow
bed,rest
bed,sheets
bed,sleep
bee,bear
bee,black
bee,comb
bee,flower
bee,hive
bee,honey
bee,nest
bee,pollen
bee,queen
bee,sting
bee,stinger
bee,stripes
bee,yellow
beer,alcohol
beer,bar
beer,belly
beer,bottle
beer,chips
beer,cup
beer,drink
beer,drunk
beer,foam
beer,glass
beer,keg
beer,liquor
beer,mug
beer,party
beer,person
beer,pub
beer,wine
bird,air
bird,beak
bird,cage
bird,cat
bird,chirp
bird,egg
bird,feather
bird,fly
bird,nest
bird,seeds
bird,sing
bird,sky
bird,tree
bird,wings
bird,worm
boat,anchor
boat,captain
boat,dock
boat,engine
boat,fish
boat,lake
boat,motor
boat,ocean
boat,paddles
boat,river
boat,sails
boat,sea
boat,summer
boat,tubing
boat,water
bone,body
bone,broken
bone,cast
bone,dinosaur
bone,dog
bone,marrow
bone,milk
bone,muscles
bone,skeleton
bone,strong
book,author
book,bookmark
book,bookshelf
book,bookstore
book,cover
book,glasses
book,knowledge
book,library
book,page
book,paper
book,reading
book,school
book,words
book,writer
boy,car
boy,father
boy,friend
boy,games
boy,girl
boy,male
boy,penis
boy,school
boy,sports
boy,toys
builder,bob
builder,brick
builder,concrete
builder,construction
builder,equipment
builder,hammer
builder,hardhat
builder,helmet
builder,house
builder,job
builder,machines
builder,nails
builder,tools
builder,wood
builder,work
cage,animal
cage,bars
cage,bird
cage,criminal
cage,dog
cage,jail
cage,key
cage,lion
cage,lock
cage,metal
cage,prison
cage,prisoner
cage,zoo
cake,baker
cake,bakery
cake,birthday
cake,candles
cake,chocolate
cake,cream
cake,flour
cake,fork
cake,frosting
cake,gifts
cake,icing
cake,oven
cake,party
cake,plate
cake,platter
cake,presents
cake,stove
cake,sugar
cake,vanilla
camel,arabs
camel,cactus
camel,desert
camel,egypt
camel,hump
camel,sand
camel,spit
camel,water
candle,birthday
candle,cake
candle,candleholder
candle,fire
candle,flame
candle,heat
candle,light
candle,lighter
candle,match
candle,night
candle,scent
candle,table
candle,wax
candle,wick
candy,cavity
candy,child
candy,halloween
candy,mouth
candy,sour
candy,store
candy,sugar
candy,sweet
candy,wrapper
car,accident
car,collision
car,crash
car,driver
car,driving
car,engine
car,fuel
car,garage
car,gas
car,highway
car,key
car,radio
car,road
car,seats
car,speed
car,steering
car,street
car,tires
car,wheel
car,wheels
castle,bricks
castle,bridge
castle,crown
castle,dragon
castle,guard
castle,king
castle,knight
castle,moat
castle,money
castle,prince
castle,princess
castle,queen
castle,royalty
castle,stones
castle,wealth
cat,box
cat,claws
cat,couch
cat,dog
cat,fish
cat,fur
cat,house
cat,kitten
cat,litter
cat,meow
cat,milk
cat,mouse
cat,pet
cat,rat
cat,tree
cat,whiskers
cat,yarn
cheese,cheddar
cheese,cow
cheese,crackers
cheese,fridge
cheese,hole
cheese,knife
cheese,macaroni
cheese,milk
cheese,mouse
cheese,pasta
cheese,pizza
cheese,sandwich
cheese,trap
cheese,wine
cheese,yellow
chef,apron
chef,cooking
chef,food
chef,hat
chef,kitchen
chef,knife
chef,oven
chef,pan
chef,pot
chef,restaurant
chef,stove
chef,waiter
chicken,barn
chicken,beak
chicken,cage
chicken,chick
chicken,coop
chicken,corn
chicken,dinner
chicken,drumstick
chicken,egg
chicken,farm
chicken,farmer
chicken,feathers
chicken,food
chicken,grain
chicken,henhouse
chicken,kfc
chicken,leg
chicken,pen
chicken,rooster
chicken,seeds
chicken,wings
child,candy
child,daycare
child,innocent
child,kindergarten
child,little
child,mother
child,parents
child,playground
child,school
child,small
child,toys
child,young
church,alter
church,benches
church,bible
church,choir
church,cross
church,god
church,organ
church,people
church,pews
church,prayer
church,priest
church,religion
church,sunday
circus,acrobat
circus,candy
circus,clown
circus,cotton
circus,elephant
circus,gymnast
circus,lion
circus,popcorn
circus,show
circus,tent
clown,balloon
clown,big
clown,birthday
clown,carnival
clown,children
clown,circus
clown,elephant
clown,face
clown,fair
clown,funny
clown,makeup
clown,nose
clown,paint
clown,party
clown,red
clown,scary
clown,shoes
clown,wig
coffee,beans
coffee,biscuit
coffee,black
coffee,breakfast
coffee,caffeine
coffee,cake
coffee,coffee
coffee,cream
coffee,cup
coffee,danish
coffee,donut
coffee,hortons
coffee,milk
coffee,morning
coffee,muffin
coffee,mug
coffee,pastry
coffee,shop
coffee,starbucks
coffee,sugar
coffee,tea
coffee,tim
computer,desk
computer,facebook
computer,games
computer,internet
computer,keyboard
computer,laptop
computer,monitor
computer,mouse
computer,printer
computer,school
computer,screen
computer,speakers
cow,barn
cow,beef
cow,calf
cow,farm
cow,farmer
cow,field
cow,grass
cow,hay
cow,meat
cow,milk
cow,pasture
cow,spots
crown,castle
crown,diamonds
crown,gems
crown,gold
crown,head
crown,jewels
crown,king
crown,monarch
crown,money
crown,palace
crown,princess
crown,queen
crown,royalty
crown,throne
desert,cactus
desert,camel
desert,drought
desert,heat
desert,palm
desert,pyramids
desert,sand
desert,sun
desert,tree
desert,water
diamond ring,box
diamond ring,engagement
diamond ring,finger
diamond ring,girl
diamond ring,gold
diamond ring,jewelry
diamond ring,jewels
diamond ring,money
diamond ring,person
diamond ring,proposal
diamond ring,rich
diamond ring,silver
diamond ring,wedding
diamond ring,woman
doctor,clinic
doctor,coat
doctor,drug
doctor,health
doctor,hospital
doctor,injection
doctor,jacket
doctor,lab
doctor,medical
doctor,medicine
doctor,needle
doctor,nurse
doctor,office
doctor,patient
doctor,person
doctor,pill
doctor,school
doctor,scrubs
doctor,shot
doctor,sick
doctor,stetoscope
doctor,syringe
doctor,uniform
doctor,white
dog,ball
dog,barking
dog,biscuit
dog,bone
dog,cat
dog,collar
dog,companion
dog,dogfood
dog,doghouse
dog,friend
dog,fur
dog,garden
dog,home
dog,house
dog,kennel
dog,kibble
dog,leash
dog,park
dog,pet
dog,tail
dog,toy
dog,treat
dog,walking
dog,yard
dragon,castle
dragon,cave
dragon,china
dragon,den
dragon,fairy
dragon,fire
dragon,flame
dragon,knight
dragon,princess
dragon,scales
dragon,sword
dragon,tail
dragon,tale
dragon,teeth
dragon,wings
drugstore,advil
drugstore,candy
drugstore,doctor
drugstore,drugs
drugstore,killer
drugstore,magazines
drugstore,make-up
drugstore,medicine
drugstore,money
drugstore,pain
drugstore,person
drugstore,pharmacist
drugstore,pharmacy
drugstore,pills
drugstore,prescription
drugstore,sick
drugstore,tylenol
feet,cream
feet,floor
feet,hands
feet,nailpolish
feet,nails
feet,running
feet,shoes
feet,smell
feet,socks
feet,toes
feet,walking
fish,aquarium
fish,boat
fish,cat
fish,fish
fish,fishing
fish,food
fish,gill
fish,lake
fish,ocean
fish,river
fish,rod
fish,scales
fish,sea
fish,sushi
fish,tank
fish,water
fish,worm
flower,bee
flower,colour
flower,garden
flower,grass
flower,leaves
flower,petal
flower,pollen
flower,pot
flower,rose
flower,scent
flower,smell
flower,soil
flower,spring
flower,stem
flower,sun
flower,tree
flower,vase
flower,water
fly,air
fly,airplane
fly,annoying
fly,bird
fly,bug
fly,eyes
fly,fruit
fly,garbage
fly,germs
fly,infection
fly,sky
fly,spiderweb
fly,summer
fly,swatter
fly,wings
frog,bug
frog,croak
frog,fly
frog,green
frog,hop
frog,insect
frog,jump
frog,leap
frog,lilypad
frog,pond
frog,prince
frog,princess
frog,ribbit
frog,slime
frog,swamp
frog,tadpole
frog,tongue
frog,water
garage,appartment
garage,bicycle
garage,bins
garage,car
garage,door
garage,garbage
garage,home
garage,house
garage,storage
garage,tools
garage,trash
gift,birthday
gift,bow
gift,box
gift,cake
gift,child
gift,christmas
gift,holiday
gift,joy
gift,present
gift,ribbon
gift,santa
gift,tree
gift,wrapping
girl,barbie
girl,boy
girl,clothes
girl,cute
girl,dolls
girl,dress
girl,female
girl,flowers
girl,hair
girl,long
girl,makeup
girl,pink
girl,pretty
girl,purse
girl,school
granny,cane
granny,chair
granny,cookies
granny,food
granny,glasses
granny,grandpa
granny,grey
granny,hair
granny,home
granny,knitting
granny,old
granny,rocking
granny,wrinkles
hammer,construction
hammer,hand
hammer,handyman
hammer,head
hammer,metal
hammer,nail
hammer,screwdriver
hammer,tool
hammer,toolbox
hammer,wall
hammer,wood
hands,arms
hands,feet
hands,fingers
hands,gloves
hands,keyboard
hands,legs
hands,mittens
hands,nailpolish
hands,nails
hands,palms
hands,pencil
hands,ring
honey,bagel
honey,bear
honey,bee
honey,bottle
honey,bread
honey,flower
honey,hive
honey,jar
honey,nest
honey,noneycomb
honey,plastic
honey,sticky
honey,sweet
honey,tea
honey,toast
horse,animal
horse,barn
horse,carrot
horse,cowboy
horse,farm
horse,hay
horse,hooves
horse,horseshoes
horse,jockey
horse,mane
horse,race
horse,rider
horse,riding
hospital,ambulance
hospital,bed
hospital,desease
hospital,doctor
hospital,illness
hospital,medicine
hospital,needle
hospital,nurse
hospital,patient
house,bed
house,bricks
house,chimney
house,door
house,family
house,fireplace
house,furniture
house,home
house,kitchen
house,roof
house,window
ice-cream,bowl
ice-cream,child
ice-cream,chocolate
ice-cream,cold
ice-cream,cone
ice-cream,cream
ice-cream,freezer
ice-cream,fridge
ice-cream,kid
ice-cream,milk
ice-cream,spoon
ice-cream,sprinkles
ice-cream,sugar
ice-cream,summer
ice-cream,tasty
ice-cream,truck
ice-cream,vanilla
key,car
key,chain
key,chest
key,door
key,heart
key,house
key,lock
key,metal
key,open
key,safe
key,treasure
key,unlock
king,castle
king,crown
king,kingdom
king,knights
king,leader
king,money
king,palace
king,power
king,prince
king,princess
king,queen
king,ruler
king,throne
knife,blood
knife,board
knife,bread
knife,butter
knife,chopping
knife,cutting
knife,dinner
knife,dish
knife,food
knife,fork
knife,killer
knife,kitchen
knife,meal
knife,meat
knife,metal
knife,murderer
knife,plate
knife,sharp
knife,spoon
knife,steak
knife,steel
knife,table
lamp,bedroom
lamp,bright
lamp,bulb
lamp,desk
lamp,electricity
lamp,home
lamp,house
lamp,light
lamp,night
lamp,read
lamp,shade
lamp,study
lamp,switch
lamp,table
leash,cat
leash,collar
leash,control
leash,dog
leash,leather
leash,neck
leash,owner
leash,park
leash,pet
leash,walk
letter,alphabet
letter,envelope
letter,ink
letter,letter
letter,mail
letter,mailbox
letter,mailman
letter,office
letter,opener
letter,paper
letter,pen
letter,pencil
letter,post
letter,stamp
letter,words
lion,africa
lion,antelope
lion,cub
lion,deer
lion,fur
lion,gazelle
lion,grassland
lion,hair
lion,jungle
lion,king
lion,mane
lion,meat
lion,roar
lion,safari
lion,savannah
lion,teeth
lion,tiger
lion,zoo
man,beard
man,car
man,children
man,father
man,hair
man,hammer
man,muscles
man,power
man,sport
man,tools
man,truck
man,woman
mechanic,autoshop
mechanic,car
mechanic,dirt
mechanic,engine
mechanic,fixing
mechanic,garage
mechanic,grease
mechanic,hammer
mechanic,jumpsuit
mechanic,machine
mechanic,oil
mechanic,overalls
mechanic,tire
mechanic,toolbox
mechanic,tools
mechanic,uniform
mechanic,workshop
mechanic,wrench
milk,baby
milk,bag
milk,breakfast
milk,calcium
milk,carton
milk,cereal
milk,cheese
milk,chocolate
milk,container
milk,cookies
milk,cow
milk,cup
milk,farm
milk,fridge
milk,glass
milk,goat
milk,grocery
milk,jug
milk,store
milk,white
monkey,banana
monkey,circus
monkey,fur
monkey,hair
monkey,human
monkey,jungle
monkey,rainforest
monkey,tail
monkey,tree
monkey,vines
monkey,zoo
mouse,basement
mouse,cat
mouse,cheese
mouse,computer
mouse,hole
mouse,house
mouse,size
mouse,small
mouse,tail
mouse,trap
mouse,whiskers
paper,airplane
paper,book
paper,homework
paper,letter
paper,notebook
paper,notes
paper,origami
paper,pen
paper,pencil
paper,printer
paper,school
paper,scissors
paper,stationary
paper,tree
paper,white
paper,writing
pencil,case
pencil,desk
pencil,drawing
pencil,eraser
pencil,exam
pencil,graphite
pencil,hand
pencil,lead
pencil,paper
pencil,pen
pencil,school
pencil,sharpener
pencil,table
pencil,test
pencil,wood
pencil,writing
pie,apple
pie,baker
pie,blueberry
pie,cherry
pie,cream
pie,crust
pie,dessert
pie,filling
pie,fork
pie,ice-cream
pie,oven
pie,plate
pie,pumpkin
pie,thanksgiving
pie,whipped
pilot,air
pilot,airplane
pilot,airport
pilot,attendant
pilot,cap
pilot,flight
pilot,goggles
pilot,hat
pilot,helicopter
pilot,passenger
pilot,sky
pilot,uniform
plate,cup
plate,dinner
plate,dishwasher
plate,food
plate,fork
plate,kitchen
plate,knife
plate,meal
plate,napkin
plate,spoon
plate,table
plate,utensils
police officer,badge
police officer,car
police officer,criminal
police officer,gun
police officer,handcuffs
police officer,law
police officer,police
police officer,siren
police officer,uniform
postman,bag
postman,boxes
postman,car
postman,delivery
postman,dog
postman,envelope
postman,letter
postman,mail
postman,mailbox
postman,office
postman,packages
postman,parcel
postman,post
postman,satchel
postman,shorts
postman,stamps
postman,truck
postman,uniform
pumpkin,autumn
pumpkin,candle
pumpkin,candy
pumpkin,farm
pumpkin,field
pumpkin,halloween
pumpkin,jack-o-lantern
pumpkin,knife
pumpkin,light
pumpkin,orange
pumpkin,patch
pumpkin,pie
pumpkin,seeds
rabbit,bunny
rabbit,burrow
rabbit,cabbage
rabbit,cage
rabbit,carrot
rabbit,ears
rabbit,easter
rabbit,fur
rabbit,grass
rabbit,hole
rabbit,hopping
rabbit,jumping
rabbit,lettuce
rabbit,pet
rabbit,tail
rabbit,teeth
restaurant,chef
restaurant,dish
restaurant,drink
restaurant,food
restaurant,menu
restaurant,money
restaurant,plate
restaurant,table
restaurant,waiter
restaurant,waitress
river,animals
river,boat
river,canoe
river,current
river,fish
river,flow
river,forest
river,kayak
river,lake
river,ocean
river,rocks
river,stones
river,swimming
river,trees
river,water
river,wildlife
santa,beard
santa,cap
santa,children
santa,chimney
santa,christmas
santa,coat
santa,cookies
santa,elves
santa,gifts
santa,hat
santa,presents
santa,red
santa,reindeer
santa,sled
santa,sleigh
santa,snow
santa,suit
santa,tree
school,blackboard
school,books
school,bus
school,children
school,classmates
school,classroom
school,desk
school,exam
school,friends
school,homework
school,learning
school,lockers
school,pencil
school,school
school,students
school,teacher
school,test
scissors,artwork
scissors,blade
scissors,craft
scissors,cut
scissors,glue
scissors,hair
scissors,hand
scissors,knife
scissors,metal
scissors,paper
scissors,rock
scissors,school
scissors,sharp
sheep,barn
sheep,dogs
sheep,farm
sheep,field
sheep,flock
sheep,fur
sheep,grass
sheep,hay
sheep,herd
sheep,herder
sheep,lamb
sheep,meadow
sheep,pasture
sheep,scissors
sheep,shears
sheep,shepard
sheep,sweater
sheep,white
sheep,wolf
sheep,wool
ship,anchor
ship,boat
ship,captain
ship,cargo
ship,crew
ship,cruise
ship,dock
ship,fish
ship,flag
ship,goods
ship,harbour
ship,mast
ship,merchandise
ship,ocean
ship,passenger
ship,people
ship,pirate
ship,plank
ship,port
ship,sailor
ship,sails
ship,sea
ship,titanic
ship,water
shoes,boots
shoes,box
shoes,converse
shoes,dirt
shoes,feet
shoes,floor
shoes,ground
shoes,heels
shoes,high
shoes,holt
shoes,laces
shoes,leather
shoes,mall
shoes,mud
shoes,nike
shoes,renfrew
shoes,running
shoes,shoebox
shoes,shoelaces
shoes,sneakers
shoes,socks
shoes,soles
shoes,store
shoes,toes
shoes,velcro
spider,black
spider,bug
spider,cob
spider,corner
spider,fear
spider,fly
spider,halloween
spider,house
spider,insect
spider,legs
spider,net
spider,poison
spider,scare
spider,shoe
spider,venom
spider,web
student,assignment
student,backpack
student,books
student,class
student,college
student,computer
student,desk
student,education
student,getting
student,homework
student,laptop
student,learning
student,notebook
student,pencil
student,school
student,studying
student,teacher
student,textbooks
student,university
table,chair
table,cutlery
table,dinner
table,dish
table,food
table,homework
table,kitchen
table,legs
table,meal
table,plate
table,tablecloth
table,wood
teacher,apple
teacher,blackboard
teacher,books
teacher,chalk
teacher,class
teacher,classroom
teacher,desk
teacher,homework
teacher,school
teacher,students
teacher,teaching
teacher,whiteboard
tree,bark
tree,bird
tree,branches
tree,earth
tree,forrest
tree,fruit
tree,green
tree,ground
tree,leaves
tree,nest
tree,roots
tree,soil
tree,squirrel
tree,trunk
tree,water
tree,wood
vase,break
vase,crystal
vase,decoration
vase,flower
vase,glass
vase,pretty
vase,table
vase,water
waitress,apron
waitress,drink
waitress,food
waitress,girl
waitress,menu
waitress,money
waitress,notepad
waitress,paper
waitress,plate
waitress,restaurant
waitress,tips
waitress,waiter
witch,besom
witch,broom
witch,broomstick
witch,cape
witch,cat
witch,cauldron
witch,clothing
witch,coat
witch,dark
witch,evil
witch,green
witch,halloween
witch,hat
witch,long
witch,magic
witch,nose
witch,pointy
witch,pot
witch,pumpkin
witch,robe
witch,spell
witch,wand
witch,wart
witch,wizard
woman,beauty
woman,children
woman,clothes
woman,cooking
woman,dress
woman,hair
woman,jewellery
woman,lipstick
woman,long
woman,makeup
woman,man
woman,mascara
woman,mother
woman,purse
woman,shoes
