airplane,air,0.37
frog,water,0.14
garage,apartment,0.36
garage,bicycle,0.28
garage,bin,0.19
garage,car,0.69
garage,door,0.41
garage,garbage,0.2
garage,home,0.25
garage,house,0.35
garage,storage,0.03
garage,tools,0.1
garage,trash,0.18
gift,birthday,0.32
gift,bow,0.25
gift,box,0.11
gift,cake,0.18
gift,child,0.14
gift,christmas,0.25
gift,holiday,0.26
gift,joy,0.32
gift,present,0.17
gift,ribbon,0.2
gift,santa,0.05
gift,tree,0.15
gift,wrap,0.13
girl,barbie,0.01
girl,boy,0.53
girl,clothes,0.26
girl,cute,0.38
girl,doll,0.5
girl,dress,0.44
girl,female,0.1
girl,flowers,0.17
girl,hair,0.22
girl,long,0.31
girl,makeup,0.08
girl,pink,0.36
girl,pretty,0.47
girl,purse,0.4
girl,school,0.18
granny,cane,0.07
granny,chair,0.37
granny,cookie,0.2
granny,food,0.0
granny,glasses,0.04
granny,grandpa,0.33
granny,grey,0.11
granny,hair,0.08
granny,home,0.32
granny,knitting,0.36
granny,old,0.23
granny,rock,0.0
granny,wrinkle,0.0
hammer,construction,0.16
hammer,hand,0.33
hammer,handyman,0.12
hammer,head,0.35
hammer,metal,0.41
hammer,nail,0.5
hammer,screwdriver,0.59
hammer,tool,0.6
hammer,toolbox,0.11
hammer,wall,0.15
hammer,wood,0.22
hands,arms,0.71
hands,feet,0.48
hands,fingers,0.75
hands,gloves,0.49
hands,keyboard,0.03
hands,legs,0.44
hands,mitten,0.04
hands,nailpolish,N/A
hands,nails,0.3
hands,palm,0.41
hands,pencil,0.22
hands,ring,0.34
honey,bagel,N/A
honey,bear,0.25
honey,bee,0.78
honey,bottle,0.18
honey,bread,0.28
honey,flower,0.55
honey,hive,0.75
honey,jar,0.18
honey,nest,0.2
honey,noneycomb,N/A
honey,plastic,0.08
honey,sticky,0.54
honey,sweet,0.52
honey,tea,0.27
honey,toast,0.29
horse,animal,0.13
horse,barn,0.4
horse,carrot,0.11
horse,cowboy,0.66
horse,farm,0.14
horse,hay,0.37
horse,hoof,0.58
horse,horseshoe,0.07
horse,jockey,0.43
horse,mane,0.74
horse,race,0.23
horse,rider,0.82
horse,ride,0.74
hospital,ambulance,0.68
hospital,bed,0.22
hospital,desease,N/A
hospital,doctor,0.71
hospital,illness,0.48
hospital,medicine,0.56
hospital,needle,0.05
hospital,nurse,0.82
hospital,patient,0.74
house,bed,0.2
house,brick,0.28
house,chimney,0.44
house,door,0.37
house,family,0.21
house,fireplace,0.36
house,furniture,0.23
house,home,0.43
house,kitchen,0.4
house,roof,0.48
house,window,0.36
ice-cream,bowl,0.17
ice-cream,child,0.02
ice-cream,chocolate,0.53
ice-cream,cold,0.35
ice-cream,cone,0.37
ice-cream,cream,0.82
ice-cream,freezer,0.52
ice-cream,fridge,0.03
ice-cream,kid,0.08
ice-cream,milk,0.24
ice-cream,spoon,0.16
ice-cream,sprinkle,0.14
ice-cream,sugar,0.13
ice-cream,summer,0.17
ice-cream,tasty,0.13
ice-cream,truck,0.12
ice-cream,vanilla,0.64
key,car,0.14
key,chain,0.12
key,chest,0.04
key,door,0.22
key,heart,0.03
key,house,0.11
key,lock,0.43
key,metal,0.07
key,open,0.24
key,safe,0.11
key,treasure,0.06
key,unlock,0.35
king,castle,0.41
king,crown,0.48
king,kingdom,0.6
king,knight,0.3
king,leader,0.21
king,money,0.06
king,palace,0.65
king,power,0.15
king,prince,0.61
king,princess,0.64
king,queen,0.77
king,ruler,0.42
king,throne,0.73
knife,blood,0.13
knife,board,0.25
knife,bread,0.27
knife,butter,0.25
knife,chop,0.32
knife,cut,0.65
knife,dinner,0.26
knife,dish,0.34
knife,food,0.12
knife,fork,0.34
knife,killer,0.25
knife,kitchen,0.26
knife,meal,0.27
knife,meat,0.3
knife,metal,0.13
knife,murderer,0.25
knife,plate,0.23
knife,sharp,0.52
knife,spoon,0.37
knife,steak,0.33
knife,steel,0.16
knife,table,0.3
lamp,bedroom,0.35
lamp,bright,0.33
lamp,bulb,0.72
lamp,desk,0.15
lamp,electricity,0.44
lamp,home,0.2
lamp,house,0.24
lamp,light,0.61
lamp,night,0.26
lamp,read,0.08
lamp,shade,0.18
lamp,study,0.07
lamp,switch,0.66
lamp,table,0.2
leash,cat,0.24
leash,collar,0.42
leash,control,-0.01
leash,dog,0.82
leash,leather,0.21
leash,neck,0.21
leash,owner,0.17
leash,park,0.13
leash,pet,0.53
leash,walk,0.26
letter,alphabet,0.66
letter,envelope,0.87
letter,ink,0.26
letter,letter,1.0
letter,mail,0.63
letter,mailbox,0.61
letter,mailman,0.37
letter,office,0.13
letter,opener,0.31
letter,paper,0.13
letter,pen,0.4
letter,pencil,0.16
letter,post,0.34
letter,stamp,0.24
letter,words,0.17
lion,africa,0.13
lion,antelope,0.39
lion,cub,0.33
lion,deer,0.43
lion,fur,0.25
lion,gazelle,0.14
lion,grassland,0.12
lion,hair,0.05
lion,jungle,0.33
lion,king,0.17
lion,mane,0.34
lion,meat,0.16
lion,roar,0.52
lion,safari,0.28
lion,savannah,0.03
lion,teeth,0.0
lion,tiger,0.68
lion,zoo,0.55
man,beard,0.5
man,car,0.12
man,children,0.11
man,father,0.16
man,hair,0.13
man,hammer,0.2
man,muscle,0.02
man,power,0.1
man,sport,0.09
man,tools,0.16
man,truck,0.23
man,woman,0.37
mechanic,autoshop,N/A
mechanic,car,0.51
mechanic,dirt,0.25
mechanic,engine,0.48
mechanic,fix,0.18
mechanic,garage,0.49
mechanic,grease,0.14
mechanic,hammer,0.31
mechanic,jumpsuit,0.05
mechanic,machine,0.2
mechanic,oil,0.15
mechanic,overall,0.14
mechanic,tire,0.38
mechanic,toolbox,0.04
mechanic,tools,0.3
mechanic,uniform,0.16
mechanic,workshop,0.3
mechanic,wrench,0.39
milk,baby,0.24
milk,bag,0.14
milk,breakfast,0.38
milk,calcium,0.23
milk,carton,0.34
milk,cereal,0.68
milk,cheese,0.82
milk,chocolate,0.49
milk,container,0.17
milk,cookie,0.34
milk,cow,0.6
milk,cup,0.33
milk,farm,0.21
milk,fridge,0.24
milk,glass,0.24
milk,goat,0.3
milk,grocery,0.35
milk,jug,0.24
milk,store,0.16
milk,white,0.07
monkey,banana,0.25
monkey,circus,0.38
monkey,fur,0.2
monkey,hair,0.17
monkey,human,0.22
monkey,jungle,0.38
monkey,rainforest,0.1
monkey,tail,0.36
monkey,tree,0.37
monkey,vine,0.2
monkey,zoo,0.53
mouse,basement,0.07
mouse,cat,0.72
mouse,cheese,0.12
mouse,computer,-0.01
mouse,hole,0.3
mouse,house,0.18
mouse,size,0.06
mouse,small,0.11
mouse,tail,0.41
mouse,trap,0.26
mouse,whiskers,0.56
paper,airplane,0.04
paper,book,0.11
paper,homework,0.22
paper,letter,0.13
paper,notebook,0.45
paper,notes,0.33
paper,origami,0.06
paper,pen,0.32
paper,pencil,0.68
paper,printer,0.5
paper,school,0.11
paper,scissors,0.38
paper,stationary,0.04
paper,tree,0.04
paper,white,0.11
paper,writing,0.26
pencil,case,0.11
pencil,desk,0.41
pencil,drawing,0.58
pencil,eraser,0.43
pencil,exam,0.1
pencil,graphite,0.25
pencil,hand,0.28
pencil,lead,0.16
pencil,paper,0.68
pencil,pen,0.42
pencil,school,0.12
pencil,sharpener,0.43
pencil,table,0.14
pencil,test,0.16
pencil,wood,0.23
pencil,writing,0.22
pie,apple,0.47
pie,baker,0.23
pie,blueberry,0.52
pie,cherry,0.24
pie,cream,0.57
pie,crust,0.12
pie,dessert,0.66
pie,fill,0.2
pie,fork,0.34
pie,ice-cream,0.33
pie,oven,0.52
pie,plate,0.31
pie,pumpkin,0.49
pie,thanksgiving,0.36
pie,whipped,0.24
pilot,air,0.26
pilot,airplane,0.75
pilot,airport,0.74
pilot,attendant,0.38
pilot,cap,0.17
pilot,flight,0.73
pilot,goggle,0.33
pilot,hat,0.08
pilot,helicopter,0.62
pilot,passenger,0.5
pilot,sky,0.2
pilot,uniform,0.17
plate,cup,0.37
plate,dinner,0.37
plate,dishwasher,0.28
plate,food,0.1
plate,fork,0.34
plate,kitchen,0.3
plate,knife,0.23
plate,meal,0.24
plate,napkin,0.47
plate,spoon,0.39
plate,table,0.32
plate,utensil,0.09
police officer,badge,0.25
police officer,car,0.27
police officer,criminal,0.54
police officer,gun,0.4
police officer,handcuffs,0.36
police officer,law,0.23
police officer,police,0.96
police officer,siren,0.29
police officer,uniform,0.24
postman,bag,0.23
postman,box,0.24
postman,car,0.02
postman,delivery,0.3
postman,dog,0.2
postman,envelope,0.58
postman,letter,0.57
postman,mail,0.56
postman,mailbox,0.58
postman,office,0.21
postman,package,0.26
postman,parcel,0.32
postman,post,0.42
postman,satchel,0.2
postman,shorts,0.09
postman,stamp,0.18
postman,truck,0.19
postman,uniform,0.14
pumpkin,autumn,0.17
pumpkin,candle,0.19
pumpkin,candy,0.28
pumpkin,farm,0.12
pumpkin,field,0.14
pumpkin,halloween,0.53
pumpkin,jack-o-lantern,0.34
pumpkin,knife,0.2
pumpkin,light,0.14
pumpkin,orange,0.34
pumpkin,patch,0.39
pumpkin,pie,0.49
pumpkin,seed,0.29
rabbit,bunny,0.36
rabbit,burrow,0.43
rabbit,cabbage,0.12
rabbit,cage,0.34
rabbit,carrot,0.16
rabbit,ears,0.26
rabbit,easter,0.05
rabbit,fur,0.35
rabbit,grass,0.23
rabbit,hole,0.36
rabbit,hop,0.39
rabbit,jump,0.34
rabbit,lettuce,0.11
rabbit,pet,0.29
rabbit,tail,0.43
rabbit,teeth,0.09
restaurant,chef,0.57
restaurant,dish,0.36
restaurant,drink,0.21
restaurant,food,0.36
restaurant,menu,0.49
restaurant,money,0.18
restaurant,plate,0.27
restaurant,table,0.34
restaurant,waiter,0.67
restaurant,waitress,0.66
river,animals,0.07
river,boat,0.28
river,canoe,0.38
river,current,0.05
river,fish,0.11
river,flow,0.26
river,forest,0.18
river,kayak,0.22
river,lake,0.33
river,ocean,0.13
river,rocks,0.08
river,stone,0.13
river,swim,0.15
river,trees,0.17
river,water,0.21
river,wildlife,0.02
santa,beard,0.12
santa,cap,0.08
santa,children,0.05
santa,chimney,0.08
santa,christmas,0.34
santa,coat,0.09
santa,cookie,0.01
santa,elf,0.06
santa,gift,0.05
santa,hat,0.09
santa,present,0.16
santa,red,0.13
santa,reindeer,0.05
santa,sled,0.08
santa,sleigh,0.16
santa,snow,0.11
santa,suit,0.15
santa,tree,0.11
school,blackboard,0.29
school,book,0.12
school,bus,0.32
school,children,0.33
school,classmate,0.27
school,classroom,0.36
school,desk,0.27
school,exam,0.3
school,friends,0.31
school,homework,0.48
school,learning,0.22
school,locker,0.33
school,pencil,0.12
school,school,1.0
school,student,0.32
school,teacher,0.46
school,test,0.13
scissors,artwork,0.16
scissors,blade,0.33
scissors,craft,0.02
scissors,cut,0.36
scissors,glue,0.36
scissors,hair,0.26
scissors,hand,0.34
scissors,knife,0.33
scissors,metal,0.07
scissors,paper,0.38
scissors,rock,0.03
scissors,school,0.12
scissors,sharp,0.22
sheep,barn,0.38
sheep,dog,0.12
sheep,farm,0.37
sheep,field,0.1
sheep,flock,0.66
sheep,fur,0.13
sheep,grass,0.51
sheep,hay,0.45
sheep,herd,0.71
sheep,herd,0.71
sheep,lamb,0.53
sheep,meadow,0.28
sheep,pasture,0.53
sheep,scissors,0.05
sheep,shears,0.31
sheep,shepard,0.05
sheep,sweater,0.21
sheep,white,0.1
sheep,wolf,0.4
sheep,wool,0.63
ship,anchor,0.58
ship,boat,0.49
ship,captain,0.87
ship,cargo,0.77
ship,crew,0.9
ship,cruise,0.61
ship,dock,0.64
ship,fish,-0.03
ship,flag,0.24
ship,goods,0.08
ship,harbour,0.42
ship,mast,0.82
ship,merchandise,0.01
ship,ocean,0.17
ship,passenger,0.27
ship,people,0.1
ship,pirate,0.65
ship,plank,0.11
ship,port,0.55
ship,sailor,0.83
ship,sail,0.76
ship,sea,0.43
ship,titanic,0.54
ship,water,0.1
shoes,boots,0.64
shoes,box,0.26
shoes,converse,0.1
shoes,dirt,0.18
shoes,feet,0.38
shoes,floor,0.3
shoes,ground,0.18
shoes,heel,0.44
shoes,high,0.2
shoes,holt,0.1
shoes,lace,0.5
shoes,leather,0.6
shoes,mall,0.22
shoes,mud,0.14
shoes,nike,N/A
shoes,renfrew,N/A
shoes,running,0.27
shoes,shoebox,0.15
shoes,shoelace,0.23
shoes,sneakers,0.59
shoes,socks,0.67
shoes,sole,0.15
shoes,store,0.34
shoes,toes,0.47
shoes,velcro,0.36
spider,black,0.08
spider,bug,0.38
spider,cob,0.17
spider,corner,0.12
spider,fear,0.14
spider,fly,0.32
spider,halloween,0.11
spider,house,0.12
spider,insect,0.67
spider,legs,0.39
spider,net,0.1
spider,poison,0.43
spider,scare,0.2
spider,shoe,0.15
spider,venom,0.33
spider,web,0.77
student,assignment,0.46
student,backpack,0.06
student,book,0.09
student,class,0.33
student,college,0.42
student,computer,0.11
student,desk,0.12
student,education,0.33
student,get,0.11
student,homework,0.21
student,laptop,N/A
student,learning,0.55
student,notebook,0.2
student,pencil,0.11
student,school,0.32
student,study,0.22
student,teacher,0.74
student,textbook,0.4
student,university,0.37
table,chair,0.61
table,cutlery,-0.0
table,dinner,0.57
table,dish,0.32
table,food,0.08
table,homework,0.18
table,kitchen,0.58
table,legs,0.1
table,meal,0.37
table,plate,0.32
table,tablecloth,0.64
table,wood,0.15
teacher,apple,0.07
teacher,blackboard,0.42
teacher,book,0.13
teacher,chalk,0.18
teacher,class,0.49
teacher,classroom,0.9
teacher,desk,0.3
teacher,homework,0.37
teacher,school,0.46
teacher,student,0.74
teacher,teach,0.49
teacher,whiteboard,N/A
tree,bark,0.7
tree,bird,0.22
tree,branch,0.52
tree,earth,0.07
tree,forrest,0.03
tree,fruit,0.36
tree,green,0.17
tree,ground,0.37
tree,leaves,0.48
tree,nest,0.35
tree,root,0.27
tree,soil,0.1
tree,squirrel,0.77
tree,trunk,0.86
tree,water,0.11
tree,wood,0.34
vase,break,0.07
vase,crystal,0.07
vase,decoration,0.23
vase,flower,0.24
vase,glass,0.25
vase,pretty,0.24
vase,table,0.32
vase,water,0.12
waitress,apron,0.27
waitress,drink,0.11
waitress,food,0.17
waitress,girl,0.11
waitress,menu,0.38
waitress,money,0.15
waitress,notepad,0.04
waitress,paper,0.03
waitress,plate,0.27
waitress,restaurant,0.66
waitress,tip,0.01
waitress,waiter,0.52
witch,besom,0.1
witch,broom,0.33
witch,broomstick,0.34
witch,cape,0.12
witch,cat,0.27
witch,cauldron,0.1
witch,cloth,0.11
witch,coat,0.14
witch,dark,0.28
witch,evil,0.37
witch,green,0.19
witch,halloween,0.33
witch,hat,0.24
witch,long,0.25
witch,magic,0.56
witch,nose,0.11
witch,pointy,0.08
witch,pot,0.24
witch,pumpkin,0.35
witch,robe,0.35
witch,spell,0.31
witch,wand,0.21
witch,wart,0.23
witch,wizard,0.43
woman,beauty,0.22
woman,children,0.17
woman,clothes,0.19
woman,cooking,0.14
woman,dress,0.29
woman,hair,0.16
woman,jewellery,0.14
woman,lipstick,0.12
woman,long,0.24
woman,makeup,0.08
woman,man,0.37
woman,mascara,0.11
woman,mother,0.17
woman,purse,0.51
woman,shoes,0.25
